id,Title,label
588,"""임원되기 어렵네""…승진율 0.87%로 전년比↓",
1105,"""낙폭과대 대형株에 주목하자""",
1477,케이옥션 온라인경매…최고가 장욱진 ‘산속의 집’,
1393,"오 드 트왈렛 뜻, 순하고 부드러운 향수…좋은 향수 택하는 방법은?",
402,"알 감디 에쓰오일 대표 ""2025년 영업이익 3조, 시가총액 25조 실현""",
922,[e공시 눈에 띄네] 코스피 - 18일,
1163,"S-Oil, 저유가로 수요증가 가능성…목표가↑",
1259,"GS건설, 이라크 카르발라 원유정제 프로젝트 LOA 접수",
134,"[골드메이커]추락하는 국제유가, ETF투자는?",
990,"브렉시트, 잔류로 결정되면 '숏커버링' 종목에 접근하라",
1201,"S-Oil, 3분기 영업적자 심화 예상…목표가↓",
958,"S-OIL, 5758억 윤활기유 공급계약",
1378,사랑의 송편 나누기'로 親韓 경영 나선 알 감디 에쓰오일 대표,
1047,"[특징주]LG화학, 전기차 시장 고성장 전망에 상승세",
1334,[골드메이커]美 주식형 ETF 자금유입 ↑ 원자재 ETF 수익률 ↓,
719,코스피 외국인 비중 38%…13년만에 최고치,
1134,30대 그룹 작년 설비투자 11%↓…총 투자 6%↓,
1533,"[KLPGA투어 결산] 최혜진 ""국내 무대 평정""…신인 초강세",
610,"정유업계, 2분기 실적 최악…'적자 수렁'에 빠지다",
973,"30대 그룹, 올들어 1만4000명 감원",
745,"에쓰오일, 작년 4분기 2923억 영업손실...적자전환",
1629,"전인지, 선두 ""손가락 아홉바늘 꿰매고도~""",
706,실적 바닥 찍었나…4분기 기대감 '솔솔',
1462,케이옥션 8월 경매…최초 공개 ‘두 여인+책가도 병풍’,
1171,"[종목포커스]대한항공, 대규모 유상증자..효과는?",
123,철강가공 진출 vs 철수..두 商社의 엇갈린 행보,
681,"S-OIL, 무디스 국제 신용등급 '안정적'으로 상승",
461,"건축디자이너, 설치미술가 찾아가는' 동국제강 영업맨의 하루",
1001,"코스피, 1.22p 내린 2014.71 마감(0.06%↓)",
1281,"도심 인접한 택지지구, 탄탄한 교통망 토대로 높은 청약률 나타나…",
942,"삼기오토모티브, 현대기아차와 284억원 규모 공급 계약 체결",
99,기업은행 ‘IBK hi-pass&oil카드’ 출시,
1578,"박지영 선두 ""시즌 첫 승 GO~""",
116,"동국제강, 철근에 브랜드를 입히다…'디코일' 도입",
832,"[클릭 e종목]""GS, 내년 자회사 실적 기대""",
844,"S-Oil, 3분기 영업익 5532억…전년比 376.1%↑",
148,"혼다코리아, 여름맞이 고객 이벤트 눈길",
1480,"찻잔에 불어넣은 혼, 마치 도깨비처럼",
1332,마션'처럼 제3세계서 물 만드는 맷 데이먼,
286,"""AI가 영어 발음 채점…교육시장 저비용 구조로 바꾼다""",
986,"[특징주]정유株, 美원유재고 증가…국제유가 급락↓",
974,"30대 그룹 투자 규모, 올들어 24% 급감",
270,"석유화학업계, 2035년까지 14.5조 설비투자…1700명 규모 일자리 창출",
115,상장사 4Q 실적 전망치 하향 본격화…12월에만 4.1% ↓,
304,"[S-Oil 컨콜] ""현재 확정된 투자계획은 없어""",
453,"에쓰오일, 경주 토함산서 신규 프로젝트 성공 결의",
1029,"교보證 ""조선주 추격매수 자제하라""",
53,"석유公, 캐나다 '블랙골드 광구' 원유 판매 시작",
1279,"대림산업, 울산 S-OIL 현장에 국내 최대 플랜트 모듈 설치 성공",
1046,증시 안갯속 목표주가 하향 보고서 봇물,
888,[특징주]정유株 국제유가 50달러 회복…동반 상승,
747,1월 바닥 지나가나…정유주 반등에 주목,
1567,"김지현의 타이틀방어 ""두 마리 토끼사냥""",
1583,"남녀대회를 동시에 같은 골프장에서…""흥행은?""",
1228,"장 종료 후 ""이 공시 눈에 띄네""(코스피-2일)",
1247,"바이오디젤 가격인상, 케미칼 업체 탄력받나",
1150,"사우디 아람코 총재 ""유가 너무 낮은 수준…감산은 반대""",
1548,"장하나 1타 차 선두 ""버디만 8개 퍼펙트 플레이""",
79,"[특징주]S-Oil, 정제 마진 개선·배당성장 기대…4%↑",
1290,"대우건설, 2016년 경영전략 워크숍 개최",
569,"[2014 연비왕]""2년간 갈고 닦아 드디어 우승""",
107,"남동발전 굴푸르 수력사업, 우수 프로젝트상",
39,"SC제일은행, 시간대별 할인 혜택주는 신용카드 선보여",
339,에쓰오일 1분기 영업이익 23% 감소 '정기보수 영향',
668,"[新지배구조 시대]한진, 통합지주사 출범 시나리오는",
683,"[新지배구조 시대]한진, 통합지주사 출범 시나리오는",
1074,"30대그룹, 실적 줄고 인건비만 올라",
839,"스킨앤스킨 ""러시아에 100만弗 규모 마스크팩 수출""",
281,에쓰오일 3분기 영업이익 42% 뚝,
249,"S-OIL, 문화예술 후원금 2억2000만원 기탁",
52,"韓, 인도네시아·말레이시아와 자유무역협정 추진",
1632,"[하이원] 장하나 ""나도 2승 챔프""",
993,"[클릭 e종목] S-OIL, 2분기 국제유가 상승으로 재고이익 ↑",
692,"외국인, 2주 연속 순매수 지속…반도체 9000억 사들여",
994,[2016 대한민국 기업 경영대상](주)동방메가텍-우수상,
953,배당 받으려면 오늘이 마지막 날…주목할 고배당주는?,
1516,"겟잇뷰티 '이하늬 마유크림' 인기 폭발, 어떤 효능 있나봤더니 ""지금 당장…""",
639,"[이번 주 유가동향] 휘발유, 15주 연속 하락세 마감",
1542,"최혜진 3언더파 4위 ""4승 출발~""",
42,경부고속도로 죽전주유소 주유대기시간 줄인다,
219,"에쓰오일, 보육원 청소년 학업 지원 3억3000만원 전달",
207,"정유업계, 2분기 연속 수출 물량 ↓…6년 만에 석유제품 수출 증가세 'STOP'",
693,"외국인, 5주만에 순매수 전환…코스피 사고 코스닥 팔고",
816,[e공시 눈에 띄네]코스피-20일,
1166,[굿모닝증시]오래 엎드린 새가 높이 난다,
438,"에쓰오일, 보육원 출신 대학생에 장학금 지원",
1275,"현대엔지니어링, 태국서 2900억원 규모 정유공장 프로젝트 규모",
1427,"광주은행, 신상품‘K-Speed 카드’, ‘전남 3합 카드’2종 출시",
31,"산업부-포스텍, 해외기업 엔지니어링 전문 교육 실시",
1125,"펀드 매니저, 환매 압박에도 러브콜 보낸 종목은",
56,"우리카드, '카드의정석' 기업카드 3종 출시",
1114,"[현장에서]석유전자상거래, 아직은 마중물이 필요하다",
30,이프타르(Iftar)를 아시나요?,
203,"S-OIL, 주유 고객 60만명에게 경품 행사 진행",
1020,[주간추천종목] 신한금융투자,
470,"에쓰오일, 에너지 빈곤층에 100만원 상당 난방유 지원",
838,30대 그룹 올 들어 58조 투자...유형자산 투자↑ · 무형자산 투자↓,
925,드라이빙 시즌' 앞둔 정유株 반등할까,
1207,"4대 그룹 부가가치 창출액 140조, GDP의 10%",
390,"삼성, 최면술 이용해 기억 잊게 하는 서비스 개발…왜?",
1394,"순창군, 3년간 1800점 토양 정밀분석 마쳐",
729,"작년 사상 최대 배당, 상위 5개사가 견인",
675,"S-OIL, 헬기 추락 순직소방관 유족에 총 1억5000만원 위로금",
475,"S-OIL, 정유업종 의구심 딛고 회사채 수요예측 '흥행'",
946,"S-Oil, 지난해 연결 영업익 1조6929억…전년比 107.1% 증가",
651,"S-OIL, 무디스 국제 신용등급 '안정적'으로 상승",
1341,"우리나라 특허심사서비스, 중동으로 ‘첫 수출’",
1091,"대우건설, 국내시장 호조로 6분기 연속 흑자",
1304,"서울시-SH공사, 오는 12일 마곡산업단지 '5대 매력' 투자설명회",
936,"동부증권, 체크카드 캐시백 이벤트 실시",
1024,"하나금융투자 ""성광벤드,하반기 수주실적 본격화""",
1019,"유안타證, S-Oil 목표주가 9만원으로 높여",
1397,맑은하늘' 서울은 전기車로…보조금 지원·인프라 구축 늘린다,
327,"정유업계 ""美, 이란 핵협상 탈퇴 영향은 제한적""",
229,"가스公, 中企 말레이시아 시장 진출 지원",
1446,[전시 안내] 한수정 개인전 'FLOWER' 外,
200,"GS칼텍스,2020년 임원인사 실시…허주홍 상무보 승진",
1006,"[클릭 e종목]S-OIL, 9월까지 주가 모멘텀 약해",
188,"韓 기업, 9개 업종서 글로벌 '톱 10' 차지",
1589,"김지현 5언더파 ""3주 연속 우승 GO~""",
6,석유왕자 만난 재계총수들,
1017,[굿모닝증시]갈길 먼 코스피,
35,"에쓰오일, 울산석유비축기지 부지 5100억에 매입",
313,"S-Oil, 청년 자립 위한 푸드트럭 유류비 1억원 후원",
1280,"정부, 물류산업 청년 취업·채용 지원",
737,"팔자'세 이어가는 외국인, 삼성전자 가장 많이 팔아",
33,"[포토]윤상직 장관, 사우디 에너지장관과 면담",
984,[e공시 눈에 띄네]코스피-5일,
1541,"최혜진 1타 차 2위 ""하루 남았어~""",
792,반등 기대감 낮아진 지금 '고배당주' 매력,
614,"[포토]포피의 향, 겐조퍼퓸 '플라워 인 디 에어' 출시",
321,"S-OIL, KT와 '스마트 주유소' 구축을 위한 MOU 체결",
568,"[2014 연비왕]'원조 연비왕대회' 성료…연비王 ""노하우는 정속·탄력주행""",
1192,"S-Oil, 밸류에이션 부담 지속…목표가↓",
442,[2016 대한민국 기업 경영대상](주)동방메가텍-우수상,
620,"S&TC, 국내 최초 배열회수 보일러 ‘슈퍼 모듈’ 방식 수출",
366,中 파라자일렌 자급률 하락…정유업계 함박웃음,
1058,30대그룹 대주주일가 주식담보 1년새…2조 늘어,
151,"신한카드, 실물 없는 모바일 단독 카드 6종 출시",
556,"S-OIL, '올해의 시민영웅' 16명에게 1억4000만원 전달",
1172,"[특징주]정유株, 국제유가 급락여파…↓",
968,국제유가 급등 호재…코스피 사흘만에 1980선 회복,
513,기름지갑이 웃기 시작했다,
1507,"통합물류협회, 택배기사 안전가이드북 제작",
351,中 파라자일렌 자급률 하락…정유업계 함박웃음,
771,"[클릭 e종목]S-Oil, 3분기 실적 예상 외 강세…목표가 ↑",
1422,휘발유 7주 연속 하락… ℓ당 1841원,
785,"[굿모닝 증시]대형주 랠리·성장성 둔화…""코스피 2300 고착화 가능성""",
13,"농협, 석유 유통 개선으로 영농비 절감 '일석삼조'",
678,"S-OIL, 제주 순직소방관 유족에 위로금 3000만원",
928,2월 기업 직접금융 조달 14조원…전월비 73%↑,
517,"중기중앙회, 중동 시장개척단 참가업체 모집",
272,"SK㈜, 전기車 배터리 핵심부품 업체 '왓슨' 지분 2700억원 규모 인수",
676,"S-OIL, '구도일' 캐릭터로 애니메이션 제작",
1303,"대림산업-대우건설, 역대 최대 규모 S-Oil 울산 플랜트 수주",
794,[특징주]정유화학株 약세…SK이노베이션 6%↓,
768,[굿모닝 증시]삼성전자 부진…코스피 다음 주도주는?,
978,갤럭시 쇼크에 코스피 2030선으로 급락…외국인 3300억 순매도,
263,"오스만 알 감디 에쓰오일 CEO 임직원들과 산행…""변화 속에서 기회 찾아야""",
348,"정유 4인4색 신공장, 3년 연속 대박실적 점화",
1226,"[특징주]한진그룹株, S-Oil 매각으로 일제히 ↑",
8,"시진핑, 중국 역대 주석 중 가장 짧은 1박 2일 방북",
341,"정유업계, 1분기 석유제품 수출액 86억달러…전년比 15%↑",
1600,"최가람의 무명 돌풍 ""10언더파 코스레코드""",
1014,"삼성자산운용, 홍콩 원유 선물 ETF 상장",
500,"S-OIL, 희귀질환 어린이들에 제주 가족여행 선물",
782,"[클릭 e종목] 대한유화, 성장 동력 부재…투자의견↓",
1512,"30대 그룹 고용, 직원 수 1년 새 0.8% 증가했다…""사실상 답보 수준""",
231,[기업이 뛴다]서식지 정화 등 멸종위기 천연기념물 지킴이,
424,에쓰오일 ‘한국의 경영대상’ 마케팅부문 대상 수상,
220,[과학을읽다]'방수·발수·워터프루프'의 차이는?,
454,"한샘이펙스, 사무용가구 대리점 사장단 간담회 개최",
755,[특징주]영업이익 감소 전망에 '정유주' 줄줄이 52주 신저가,
654,"[이번 주 유가동향] 휘발유, 15주 연속 하락세 마감",
1525,강화에서 치유와 성찰을 그리다…'분단의 몸·박진화'展,
448,"한불모터스, '2015년 우수 딜러 시상식' 개최",
499,"에쓰오일, 1분기 영업이익 2381억원…흑자전환 성공",
1375,현의송 前 농민신문사 사장  '신토불이 전시회' 개최,
1110,"30대그룹, 공익재단으로 핵심 계열사 지분 다량 보유",
177,휘발유 8주 연속 하락… ℓ당 1834원,
297,에쓰오일 김포 순직 소방관 유족에 총 6000만원 위로금,
1618,"[골프토픽] 박인비, 세계랭킹 1위 '탈환'",
1317,황금 지역' 오피스텔 투자 나서볼까? '마곡지구 헤리움Ⅱ' 눈길,
356,사상최대실적 경신한 정유업계…어디서 벌어 어디다 쓰나 살펴보니,
26,"윤상직 장관 ""에너지시장 급변…신사업에 적극 투자""",
284,에쓰오일 ‘장애인 감동의 마라톤’ 선수단 발대식,
852,"찬바람 불 때 배당주, 투자 방법과 주요 종목",
1576,"타이틀리스트의 818 하이브리드 ""넘버 1 스코어링 클럽""",
61,"우리카드, 중소법인 특화 '바른기업 포인트카드' 출시",
1256,"맥쿼리 “부동산회복 내년까지, 코스피 목표 2200”",
1010,"정부'일감몰아주기 규제', 실질적 효과 '미미'",
1067,"대경기계기술, 150억원 규모 공사수주",
1522,대기업 115명중 1명만 임원된다,
1267,구로 항동지구 첫 지식산업센터 '구로 SK V1 센터' 이달 분양,
738,"[특징주]S-Oil, 배당금 감소에 5%↓",
471,"LG전자, 전기료·무게·소음 모두 낮춘 '터보 칠러' 출시",
7,"가스公, 中企 말레이시아 시장 진출 지원",
1233,"[마켓포커스]SK이노베이션, 엇갈린 유가 전망 속 상승",
1544,"최혜진 2언더파…김가영과 조정민, 김보아 4언더파 공동선두",
1414,"관세청, 국내 4대 정유사와 양해각서(MOU) 체결",
618,"S-OIL, 제주 순직소방관 유족에 위로금 3000만원",
1476,세계가 주목하는 오세열·김동유 사제展,
595,"한국쉘, 차세대 엔진오일 출시 ""자동차 윤활유시장 본격 공략""",
108,초저유가 발작'에 금융위기 트라우마까지..경제 살얼음판,
268,미래 모빌리티 선점하자…SK그룹 잇딴 투자,
20,中 두바이유 큰손으로 떠오른 이유,
801,"조선업, 3大 투자 핵심은 ‘유가·LNGC·선복량’",
419,"정유업계, 지난해 석유제품 수출량 '사상 최대'",
1513,국내 30대 그룹 고용 살펴보니 1년 새 8천 300명 증가…하반기 흐름은?,
262,[부고] 윤무영 S-OIL 전무 모친상,
870,비자금' 혐의 DGB금융지주가 지배구조 모범?…거래소 철지난 안내,
490,30대그룹 계열사 10곳 중 7곳 여성 임원 ‘제로’,
947,악재성 기재정정 올빼미 공시 주의보,
422,"[2017년 산업전망]조선업, 환경규제로 내년 하반기 살아난다",
105,"대상, 日 최대 정유기업 'JXNOE'에 아스타잔틴 공급",
326,"정유업계 ""美, 이란 핵협상 탈퇴 영향은 제한적""",
93,"대우건설, 2년 연속 '아시아 지속가능성기업 랭킹' 등재",
1216,"에쓰오일, 2Q 영업손실 549억…전년比 적자전환",
193,마곡 미래가치에 투자 늘어…산단 분양률 50% 돌파,
585,"S-Oil, 3분기 적자 전환 ""11월부터 정제마진 개선""(상보)",
227,"석유화학기업으로 우뚝선 S-OIL, 5조 투자 이어 7조 추가 투자",
84,"신한카드, S-Oil 제휴 화물운전자 복지카드 출시",
334,"[에쓰오일 컨콜] ""1분기 판매감소 작년 연말 재고관리 영향도 있어""",
1253,"장 종료 후 ""이 공시 눈에 띄네""(코스피-24일)",
386,"S-OIL, 새해 비전 다지는 신년 트래킹 행사 가져",
194,"우리나라 특허심사서비스, 중동으로 ‘첫 수출’",
308,"[S-Oil 컨콜] ""2분기 환율효과로 250억원 이익""",
179,휘발유 7주 연속 하락… ℓ당 1841원,
783,30대 그룹 상반기 투자 45조6950억…지난해 보다 24% 증가,
1062,"에스오일, 19일 3분기 결산실적 발표",
1009,[2016 대한민국 기업 경영대상](주)동방메가텍-우수상,
1409,"대법, 정유사 담합 과징금 1192억원 취소",
510,"에쓰오일, 지역 복지시설에 3억3000만원 전달",
216,원유 수입해 '화학' 사업으로 돈 버는 정유사들,
981,"정유株, OPEC 감산합의 소식 동반 상승…SK이노베이션 4%↑",
825,"S-Oil, 지난해 영업익 1조4625억…전년比 9%↓",
667,"S-OIL, 담도폐쇄증 어린이 치료에 2억5000만원 후원",
767,"[클릭 e종목] SKC, 펀더멘탈 대비 주가 낙폭 과대…'톱픽' 추천",
146,"하이마트, 2015 상반기 총결산 전국동시세일",
159,"[CEO연봉공개]나세르 알 마하셔 S-OIL 대표, 지난해 보수 6.5억",
1076,"NH투자증권, octo WISE배당 ETN 리밸런싱 실시",
371,사상최대실적 경신한 정유업계…어디서 벌어 어디다 쓰나 살펴보니,
301,"[S-Oil 컨콜] ""RUC·ODC 완료에 주력…신사업 계속 모색""(종합)",
797,[e공시 눈에 띄네]코스피-1일,
812,"""이의 있습니다"" 쏟아낸 기관들",
1149,"S-Oil, 작년 2589억원 영업손실",
995,"정부'일감몰아주기 규제', 실질적 효과 '미미'",
951,"에쓰오일, 사우디 ATC와 1조2000억원 규모 공급계약 체결",
898,2분기 실적부진 정유주 강세... 왜?,
1579,"[명품컬렉션] 캘러웨이 에이펙스 블랙 ""명품 아이언의 재발견""",
1519,"겟잇뷰티' 이하늬 마유크림 언급, 효능 살펴보니…",
821,사우디 '아람코' 국내 상장 가능할까,
1502,"강동경희대병원, 24시간 뇌졸중 전문치료 '스마일팀' 운영",
1565,"박결 선두 ""생애 첫 우승 GO~""",
685,"사우디 아람코, 한진 보유지분 매입 ""S-OIL 성장 지원""",
626,"S-OIL, '2014 지배구조 우수기업 대상' 수상",
734,"사자'세로 돌아선 외국인, 삼성전자 팔고 SK하이닉스 사고",
1586,"타이틀리스트 ""보키 SM6 스페셜"" 출시",
860,"[기업지배구조 대해부]S·A+·A 기업, 영업이익률 마이너스는 없었다",
1158,전통 고배당주 '빈손' 주의보…실적 따져봐야,
,,
1322,[G2는 지금]에너지 순수출國 혁명…美셰일가스 '엘도라도',
260,"일진그룹, 말레이시아 공장 준공…해외 첫 일렉포일 양산 시작",
710,"외국인, 4주 연속 '팔자'…삼성전자우 사고 휠라코리아 팔고",
971,"예탁결제원, 지배구조연구원과 ‘자본시장 발전 국제 컨퍼런스’ 개최",
726,"[클릭 e종목]""대한해운, 무역분쟁 맷집충분…주가 바닥찍는다""",
1050,상장사 4Q 실적 전망치 하향 본격화…12월에만 4.1% ↓,
444,활짝 웃은 정유사…1분기 영업익 1조8540억,
1509,서울·K옥션 홍콩경매 낙찰률 90%…김환기 作 '47억',
912,"[클릭 e종목]""삼성중공업, 올해 예상수주 70% 달성…목표가↑""",
439,"""차세대 환경리더 육성""…에쓰오일, 대학생 환경지킴이 발대식",
1456,"서울옥션 홍콩세일, 김환기 모닝스타 39억원 ‘구작 중 최고가’",
1004,"유안타證, S-Oil 목표주가 9만원으로 높여",
553,"S-OIL, 현대기아차에 '유로VI' 상용 디젤 엔진오일 공급",
373,SK이노베이션 사상최대 실적 경신 예고…정유업계 독보적 1위 굳히기,
1096,"캐스팅보트' 국민연금, 지배구조 핵심계열사 지분 10% 육박",
1111,"[재계,위기돌파 전략]에쓰오일, 고부가가치 제품 생산 증대",
401,[과학을 읽다]자유자재 움직임·가벼운 인공근육 나왔다,
388,"에쓰오일, 울산 온산 고도화설비 성공에 전사적 역량 집중",
631,"S-OIL, '구도일' 캐릭터로 애니메이션 제작",
1300,"대우건설, 국내시장 호조로 6분기 연속 흑자",
776,"[클릭 e종목]""금호석유, 합성고무·수지 등 주춤해도 3분기 영업익 138% 증가""",
927,30대그룹 투자 13조 급감…유형자산 투자 20%↓,
1358,[포토]유동균 마포구청장 '재민아 사랑해 희망나눔 페스티벌’ 참석,
1138,30대그룹 5년간 203개 기업 M&A…최다 CJ,
1651,"세계적 DJ 하드웰, 박명수 공개비난 ""팟캐스트 불법다운""..다른 DJ도 가세",
802,"[클릭 e종목]""S-Oil, 설비 완공으로 내년 이익 증가…투자의견·목표가↑""",
1229,"대기업, 국내매출 줄고 해외매출 의존도 커져",
857,"[클릭 e종목]""에쓰오일, 긍정적 실적 기대돼""…목표주가↑",
1041,"S-Oil, 작년 4분기 흑자전환…영업이익 806억원",
1607,"박지영 '생애 첫 우승'…""주홍글씨 지웠어요""",
375,"[에쓰오일 컨콜] ""울산 RUC·ODC 하반기 중 상업가동""",
932,"[특징주]정유株, 정제마진 개선 기대에 동반 상승",
1628,"전인지, 연장서 ""김하늘 격침""(1보)",
144,부여장터에 부는 새 바람 ‘청년오일(OIL)장 in 부여’,
1231,2분기 실적 얼마나 안좋길래,
127,"G마켓, 온라인 최초 '한국타이어' 단독 입점",
917,[코스피 신고가]코스피 19개 종목 덩달아 52주 신고가,
265,"에쓰오일, '올해의 영웅 해양경찰' 6명 시상",
1264,"대림산업, 2Q 연결 영업익 2977억…전년 대비 32%↑",
85,30대 그룹 올 9월 만기 회사채 45조...8.2%↑,
55,"하나카드, 온라인 전용 '태그원카드 네이비' 출시",
1442,[Latests] 헤밍웨이 外,
468,철강가공 진출 vs 철수..두 商社의 엇갈린 행보,
717,"S-Oil, 주당 100원 중간배당 결정",
1421,"박봉수 에쓰오일 부사장, “비용절감은 필수, 효율성에서 경쟁력 찾겠다”",
399,"[여성리더 인터뷰⑦]정원화 제일기획 상무 ""슈퍼우먼 보다는 '함께 일하고 싶은 리더' 꿈꿔요""",
597,"올 가을 주얼리 스타일링, '이것' 주목하자",
608,서울에서 가장 비싼 주유소… ℓ당 2395원,
1104,"에쓰오일, '구도일' 캐릭터 강화 나선다",
659,"S-OIL, 에티오피아에 시멘트기술개발센터 개소",
1569,"이정은6 vs 최혜진…""지현군단은?""",
1257,"에쓰오일, E1 보유 지분 전량 매각",
1246,"S-Oil, 1Q 영업익 472억…전년比 85.5% ↓",
202,"S-OIL, 위기에 처한 이웃 구한 '올해의 시민영웅 시상식' 개최",
114,국제유가 더 떨어진다는데…끄떡없는 정유株,
559,"S-OIL, 고객 동참 ‘주유포인트 기부금’ 전달",
125,"씰리침대, 미국 직수입 매트리스 출시",
552,되돌아본 2014년 재계 10대 '핫키워드',
418,"에쓰오일, 작년 영업익 1조6929억…역대 최대(종합)",
316,두산 전기차배터리 전지박 사업 진출…헝가리에 생산공장,
592,기후변화 경쟁력 우수 기업에 삼성전기·두산重·현대제철 선정,
528,"에쓰오일, 공연예술 후원금 2억 전달",
267,"삼성전자 생활가전, 유럽서 최고 제품으로 잇따라 선정",
1641,"[2014 유망주①] 진격의 이미림 ""LPGA투어 입성""",
828,"[2018 업종전망]철강·화학·정유, 수요 늘고 업황 호조 기대",
433,"현대重, 세계 최고 성능 '가스처리시스템' 들어간 LNG운반선 인도",
607,휘발유 7주 연속 하락… ℓ당 1841원,
864,"[클릭 e종목]S-Oil, 실적 증가·배당 기대감…목표가↑",
1031,"S-Oil, 주당 1300원 현금배당 실시",
1436,"""왜 화단의 거장들은 '종이'에 심취했는가 ?""",
1025,NH투자증권 테헤란로WMC 해외선물 투자·시스템트레이딩 세미나,
1344,여수 앞바다에 기름 유출하고 달아난 선박 덜미,
1090,[골드메이커]美 주식형 ETF 자금유입 ↑ 원자재 ETF 수익률 ↓,
365,"대형 프로젝트 완성 앞둔 에쓰오일, 新성장동력 발굴 박차",
549,"사우디 아람코 총재 ""유가 너무 낮은 수준…감산은 반대""",
469,"SK건설, 캐나다 오일샌드 프로젝트 '공정거래협약' 모범사례로 뽑혀",
664,[이번 주 유가흐름] 휘발유·경유 하락,
176,하나SK카드·외환카드 공동 S-OIL주유소 모바일카드 결제 가능,
498,기름지갑이 웃기 시작했다,
451,"동국제강, 신개념 철근 '디코일' 상업생산 시작",
809,"[특징주]S-Oil, 1Q 영업익 감소에 3%↓",
432,[조선업 기사회생②]해양플랜트  호재에 '신규 발주 기대',
916,"외국계 대기업, 순익 76% 본사 배당…기부는 ‘쥐꼬리’",
1363,남경필 정책세일즈로 도민과의 소통 넓힌다,
545,지구의 美와 痛…아름다움 속에 숨겨진 아픔,
1330,"인도 타타스틸, 영국서 1000명 또 감원",
687,"한진그룹, 에쓰오일 지분매각 등 3조6000억원 자금조달",
23,"석유公, 재난대응 안전한국훈련 실시",
894,"S-Oil, 2Q 영업익 1173억원…전년比 81.7%↓",
1186,KDB대우증권 마포지점 투자설명회 개최,
404,"한국타이어, 국내 타이어 기업 최초 무디스·S&P 신용등급 획득",
1625,[골프를 배우자] 타이틀리스트 '915',
590,"S-Oil, 38년 만에 넥타이 푼다",
40,"하나카드, ‘카카오T 하나카드’ 출시…카드사 최초",
1241,정유·화학株 '낙인 리스크' 경고등,
716,"외국인, 8주만에 '팔자' 전환…코스피 팔고 코스닥 사고",
505,인도 대체의학 '아유르베다'…탈모 치료까지?,
324,"정유 4사, 석유화학 영업이익률 뚝",
1101,"에쓰오일, 순직해경 자녀에 장학금 전달",
346,"에쓰오일, 아산 순직 소방관 유족에 위로금 9000만원",
677,"현대 ·한진 위기탈출…동부, 급한 불 꺼",
641,"S-OIL, '2014 지배구조 우수기업 대상' 수상",
800,"여름 보너스' 중간배당, 작년보다 더 푼다",
1000,"S-Oil, 1분기 영업이익 4913억…전년比 106% 증가",
1354,"장흥군, 연말 이웃돕기 성금 기탁 줄이어",
384,"정유업계, 2017년 석유제품 수출량 역대최고치 경신…4억7233만배럴",
1120,"하나대투證, S-Oil 목표가 8만원으로 상향, 투자의견은 '중립'",
175,"에쓰오일, ‘사랑의 송편나눔’ 봉사활동 진행",
759,"에쓰오일, 8990억 규모 납사 공급계약",
1261,"김현미, 내일부터 사우디 방문…韓 건설수주 측면 지원",
1543,"최혜진 타이틀방어 ""4승 사냥 GO""",
1521,"이란 예술가 데락샤니, '고요한 아침의 나라' 개인전",
911,상장기업들 '株權 강화 정책'…외국인만 배불렸다,
14,사활 걸린 TV토론…각 캠프 대비 총력전,
515,"S-OIL, 희귀질환 어린이들에 제주 가족여행 선물",
17,"외국인 직접투자, 1분기에도 증가세…전년比 19.3%↑",
786,"[클릭 e종목]S-Oil, 하반기 정제 마진 호조로 증설 효과 기대",
242,"""나도 화사처럼 트러플 오일로 요리""…백화점 트러플 판매 28%↑",
1036,[굿모닝증시]숨 고르기 국면에 살 종목은,
1591,"메이저 퀸' 김지현 ""내친 김에 3연승~""",
616,"S-OIL, '구도일' 캐릭터로 애니메이션 제작",
47,"산은·무역협회, '넥스트라이즈 2019 서울' 다음달 개최",
1142,"신한금융투자 원유ETF랩, 3주만에 수익률 11.7%",
712,"KC코트렐, 현대중공업 파워시스템과 공사수주 계약",
1450,"발레리노 안재용, 몬테카를로발레단 입단 2년만에 수석무용수",
143,"에쓰오일, 2Q 영업익 6130억…1분기 이어 흑자 유지",
851,하비' 한 달…3분기 정유株 호조 예상 속 '신중론'도 등장,
379,[에쓰오일 컨콜] 올해 PX 수요 상당히 증가할 것,
865,배당주의 계절…어떤 배당주에 투자할까,
1173,"팜스웰바이오, 612억 규모 한국형 경우 공급 계약",
579,"[2014 연비왕]""수입차에 대한 선입견, 불식시킬 것""",
189,"IBK기업은행, 주유 특화 'Oil&Life카드' 출시",
130,현대오일뱅크 보너스카드로 파리바게트 40% 할인,
818,[특징주]국제유가 오르자 정유주 상승세,
396,[G2는 지금]에너지 순수출國 혁명…美셰일가스 '엘도라도',
1237,이라크 내전 위기…불붙은 정유화학株,
170,"관세청, 국내 4대 정유사와 양해각서(MOU) 체결",
522,色다른 맥주…쌉쌀한 溫맥주,
1340,"무디스, 에쓰오일 신용등급 안정적→부정적",
22,"""전기차 온실가스 배출 휘발유차 절반 수준""",
723,"[클릭 e종목]""S-Oil, 2분기 실적 눈높이 낮아져…목표가↓""",
909,우선주 '반짝'…배당주 투자는 어떻게?,
1413,"윤병세""2015년은 한국외교에서 중동의 해 될 것""",
1302,마곡지구'오드카운티' 마지막 오피스텔 6월 신규오픈!,
1373,"보성종합사회복지관, 사랑愛 온정나누기",
1297,"포스코엔지니어링, 베트남 가스플랜트 건설 수주",
